"Country or Area","SNA93 Table Code","Sub Group","Item","SNA93 Item Code","Fiscal Year","Series","Currency","SNA System","Base Year","Value","Value Footnotes"
"Saint Lucia","2.2","Industries","Agriculture, hunting, forestry","A","2005","100","EC dollar","1993","2006","68450000",""
"Saint Lucia","2.2","Industries","Agriculture, hunting, forestry","A","2005","20","EC dollar                               ","1968","1990","32990000",""
"Saint Lucia","2.2","Industries","Agriculture, hunting, forestry","A","2005","20","EC dollar                               ","1968","2006","65290000",""
"Saint Lucia","2.2","Industries","Agriculture, hunting and related service activities","01","2005","100","EC dollar","1993","2006","65260000",""
"Saint Lucia","2.2","Industries","Agriculture, hunting and related service activities","01","2005","20","EC dollar                               ","1968","1990","31910000",""
"Saint Lucia","2.2","Industries","Agriculture, hunting and related service activities","01","2005","20","EC dollar                               ","1968","2006","64200000",""
"Saint Lucia","2.2","Industries","Forestry, logging and related service activities","02","2005","100","EC dollar","1993","2006","3190000",""
"Saint Lucia","2.2","Industries","Forestry, logging and related service activities","02","2005","20","EC dollar                               ","1968","1990","1080000",""
"Saint Lucia","2.2","Industries","Forestry, logging and related service activities","02","2005","20","EC dollar                               ","1968","2006","1060000",""
"Saint Lucia","2.2","Industries","Fishing","B","2005","100","EC dollar","1993","2006","14550000",""
"Saint Lucia","2.2","Industries","Fishing","B","2005","20","EC dollar                               ","1968","1990","8480000",""
"Saint Lucia","2.2","Industries","Fishing","B","2005","20","EC dollar                               ","1968","2006","14440000",""
"Saint Lucia","2.2","Industries","Mining and quarrying","C","2005","100","EC dollar","1993","2006","1460000",""
"Saint Lucia","2.2","Industries","Mining and quarrying","C","2005","20","EC dollar                               ","1968","1990","5500000",""
"Saint Lucia","2.2","Industries","Mining and quarrying","C","2005","20","EC dollar                               ","1968","2006","1460000",""
"Saint Lucia","2.2","Industries","Manufacturing","D","2005","100","EC dollar","1993","2006","118780000",""
"Saint Lucia","2.2","Industries","Manufacturing","D","2005","20","EC dollar                               ","1968","1990","90910000",""
"Saint Lucia","2.2","Industries","Manufacturing","D","2005","20","EC dollar                               ","1968","2006","117780000",""
"Saint Lucia","2.2","Industries","Electricity, gas and  water supply","E","2005","100","EC dollar","1993","2006","90510000",""
"Saint Lucia","2.2","Industries","Electricity, gas and  water supply","E","2005","20","EC dollar                               ","1968","1990","55960000",""
"Saint Lucia","2.2","Industries","Electricity, gas and  water supply","E","2005","20","EC dollar                               ","1968","2006","88710000",""
"Saint Lucia","2.2","Industries","Construction","F","2005","100","EC dollar","1993","2006","198790000",""
"Saint Lucia","2.2","Industries","Construction","F","2005","20","EC dollar                               ","1968","1990","108790000",""
"Saint Lucia","2.2","Industries","Construction","F","2005","20","EC dollar                               ","1968","2006","200060000",""
"Saint Lucia","2.2","Industries","Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and household goods; hotels and restaurants","G+H","2005","100","EC dollar","1993","2006","420310000",""
"Saint Lucia","2.2","Industries","Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and household goods; hotels and restaurants","G+H","2005","20","EC dollar                               ","1968","1990","337960000",""
"Saint Lucia","2.2","Industries","Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and household goods; hotels and restaurants","G+H","2005","20","EC dollar                               ","1968","2006","447110000",""
"Saint Lucia","2.2","Industries","Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and household goods","G","2005","100","EC dollar","1993","2006","161840000",""
"Saint Lucia","2.2","Industries","Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and household goods","G","2005","20","EC dollar                               ","1968","1990","156290000",""
"Saint Lucia","2.2","Industries","Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and household goods","G","2005","20","EC dollar                               ","1968","2006","189030000",""
"Saint Lucia","2.2","Industries","Hotels and restaurants","H","2005","100","EC dollar","1993","2006","258470000",""
"Saint Lucia","2.2","Industries","Hotels and restaurants","H","2005","20","EC dollar                               ","1968","1990","181670000",""
"Saint Lucia","2.2","Industries","Hotels and restaurants","H","2005","20","EC dollar                               ","1968","2006","258080000",""
"Saint Lucia","2.2","Industries","Transport, storage and communications","I","2005","100","EC dollar","1993","2006","452820000",""
"Saint Lucia","2.2","Industries","Transport, storage and communications","I","2005","20","EC dollar                               ","1968","1990","285860000",""
"Saint Lucia","2.2","Industries","Transport, storage and communications","I","2005","20","EC dollar                               ","1968","2006","399080000",""
"Saint Lucia","2.2","Industries","Land transport; transport via pipelines, water transport; air transport; Supporting and auxiliary transport activities; activities of travel agencies","60-63","2005","100","EC dollar","1993","2006","283710000",""
"Saint Lucia","2.2","Industries","Land transport; transport via pipelines, water transport; air transport; Supporting and auxiliary transport activities; activities of travel agencies","60-63","2005","20","EC dollar                               ","1968","1990","133810000",""
"Saint Lucia","2.2","Industries","Land transport; transport via pipelines, water transport; air transport; Supporting and auxiliary transport activities; activities of travel agencies","60-63","2005","20","EC dollar                               ","1968","2006","229580000",""
"Saint Lucia","2.2","Industries","Post and telecommunications","64","2005","100","EC dollar","1993","2006","169110000",""
"Saint Lucia","2.2","Industries","Post and telecommunications","64","2005","20","EC dollar                               ","1968","1990","152050000",""
"Saint Lucia","2.2","Industries","Post and telecommunications","64","2005","20","EC dollar                               ","1968","2006","169500000",""
"Saint Lucia","2.2","Industries","Financial intermediation, real estate, renting and business activities","J+K","2005","100","EC dollar","1993","2006","770570000",""
"Saint Lucia","2.2","Industries","Financial intermediation, real estate, renting and business activities","J+K","2005","20","EC dollar                               ","1968","1990","374780000",""
"Saint Lucia","2.2","Industries","Financial intermediation, real estate, renting and business activities","J+K","2005","20","EC dollar                               ","1968","2006","438320000",""
"Saint Lucia","2.2","Industries","Financial intermediation","J","2005","100","EC dollar","1993","2006","211230000",""
"Saint Lucia","2.2","Industries","Financial intermediation","J","2005","20","EC dollar                               ","1968","1990","150400000",""
"Saint Lucia","2.2","Industries","Financial intermediation","J","2005","20","EC dollar                               ","1968","2006","164700000",""
"Saint Lucia","2.2","Industries","Real estate, renting and business activities","K","2005","100","EC dollar","1993","2006","559340000",""
"Saint Lucia","2.2","Industries","Real estate, renting and business activities","K","2005","20","EC dollar                               ","1968","1990","224380000",""
"Saint Lucia","2.2","Industries","Real estate, renting and business activities","K","2005","20","EC dollar                               ","1968","2006","273620000",""
"Saint Lucia","2.2","Industries","Public administration and defence; compulsory social security","L","2005","100","EC dollar","1993","2006","146210000",""
"Saint Lucia","2.2","Industries","Public administration and defence; compulsory social security","L","2005","20","EC dollar                               ","1968","1990","162340000",""
"Saint Lucia","2.2","Industries","Public administration and defence; compulsory social security","L","2005","20","EC dollar                               ","1968","2006","194870000",""
"Saint Lucia","2.2","Industries","Education; health and social work; other community, social and personal services","M+N+O","2005","100","EC dollar","1993","2006","247950000",""
