"Country or Area","SNA93 Table Code","Sub Group","Item","SNA93 Item Code","Fiscal Year","Series","Currency","SNA System","Base Year","Value","Value Footnotes"
"Singapore","2.5","Industries","Manufacturing, mining and quarrying and other industrial activities","B+C+D+E","1992","1000","Singapore dollar","2008","2010","21601000000",""
"Singapore","2.5","Industries","Manufacturing, mining and quarrying and other industrial activities","B+C+D+E","1992","1000","Singapore dollar","2008","2015","23658200000",""
"Singapore","2.5","Industries","Manufacturing, mining and quarrying and other industrial activities","B+C+D+E","1992","200","Singapore dollar","1993","2005","24509800000",""
"Singapore","2.5","Industries","Manufacturing","C","1992","1000","Singapore dollar","2008","2010","19864400000",""
"Singapore","2.5","Industries","Manufacturing","C","1992","1000","Singapore dollar","2008","2015","21839500000",""
"Singapore","2.5","Industries","Manufacturing","C","1992","200","Singapore dollar","1993","2005","23084000000",""
"Singapore","2.5","Industries","Electricity, gas, steam and air conditioning supply","D","1992","1000","Singapore dollar","2008","2010","1736600000",""
"Singapore","2.5","Industries","Electricity, gas, steam and air conditioning supply","D","1992","1000","Singapore dollar","2008","2015","1894600000",""
"Singapore","2.5","Industries","Electricity, gas, steam and air conditioning supply","D","1992","200","Singapore dollar","1993","2005","1425800000",""
"Singapore","2.5","Industries","Construction","F","1992","1000","Singapore dollar","2008","2010","5041600000",""
"Singapore","2.5","Industries","Construction","F","1992","1000","Singapore dollar","2008","2015","5375500000",""
"Singapore","2.5","Industries","Construction","F","1992","200","Singapore dollar","1993","2005","4278800000",""
"Singapore","2.5","Industries","Wholesale and retail trade, transportation and storage, accommodation and food service activities","G+H+I","1992","1000","Singapore dollar","2008","2010","27799600000",""
"Singapore","2.5","Industries","Wholesale and retail trade, transportation and storage, accommodation and food service activities","G+H+I","1992","1000","Singapore dollar","2008","2015","25141800000",""
"Singapore","2.5","Industries","Wholesale and retail trade, transportation and storage, accommodation and food service activities","G+H+I","1992","200","Singapore dollar","1993","2005","24257400000",""
"Singapore","2.5","Industries","Wholesale and retail trade; repair of motor vehicles and motorcycles","G","1992","1000","Singapore dollar","2008","2010","14125800000",""
"Singapore","2.5","Industries","Wholesale and retail trade; repair of motor vehicles and motorcycles","G","1992","1000","Singapore dollar","2008","2015","11344300000",""
"Singapore","2.5","Industries","Wholesale and retail trade; repair of motor vehicles and motorcycles","G","1992","200","Singapore dollar","1993","2005","11424700000",""
"Singapore","2.5","Industries","Transportation and storage","H","1992","1000","Singapore dollar","2008","2010","10572200000",""
"Singapore","2.5","Industries","Transportation and storage","H","1992","1000","Singapore dollar","2008","2015","10673600000",""
"Singapore","2.5","Industries","Transportation and storage","H","1992","200","Singapore dollar","1993","2005","10022700000",""
"Singapore","2.5","Industries","Accommodation and food service activities","I","1992","1000","Singapore dollar","2008","2010","3101600000",""
"Singapore","2.5","Industries","Accommodation and food service activities","I","1992","1000","Singapore dollar","2008","2015","3917400000",""
"Singapore","2.5","Industries","Accommodation and food service activities","I","1992","200","Singapore dollar","1993","2005","2810000000",""
"Singapore","2.5","Industries","Information and communication","J","1992","1000","Singapore dollar","2008","2010","1736600000",""
"Singapore","2.5","Industries","Information and communication","J","1992","1000","Singapore dollar","2008","2015","1905500000",""
"Singapore","2.5","Industries","Information and communication","J","1992","200","Singapore dollar","1993","2005","1662400000",""
"Singapore","2.5","Industries","Financial and insurance activities","K","1992","1000","Singapore dollar","2008","2010","11043500000",""
"Singapore","2.5","Industries","Financial and insurance activities","K","1992","1000","Singapore dollar","2008","2015","11332200000",""
"Singapore","2.5","Industries","Financial and insurance activities","K","1992","200","Singapore dollar","1993","2005","10955100000",""
"Singapore","2.5","Industries","Real estate activities","L","1992","1000","Singapore dollar","2008","2010","14468600000","31"
"Singapore","2.5","Industries","Real estate activities","L","1992","200","Singapore dollar","1993","2005","11410600000","31"
"Singapore","2.5","Industries","Other service activities","R+S+T","1992","1000","Singapore dollar","2008","2010","17254100000",""
"Singapore","2.5","Industries","Other service activities","R+S+T","1992","200","Singapore dollar","1993","2005","12850800000",""
"Singapore","2.5","Industries","Other service activities","S","1992","1000","Singapore dollar","2008","2010","10974200000","32"
"Singapore","2.5","Industries","Other service activities","S","1992","200","Singapore dollar","1993","2005","9349800000","32"
"Singapore","2.5","Industries","Private households with employed persons","T","1992","1000","Singapore dollar","2008","2010","6279900000","33"
"Singapore","2.5","Industries","Private households with employed persons","T","1992","200","Singapore dollar","1993","2005","3501000000","33"
"Singapore","2.5","Industries","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","1992","1000","Singapore dollar","2008","2010","97536000000",""
"Singapore","2.5","Industries","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","1992","1000","Singapore dollar","2008","2015","101446100000",""
"Singapore","2.5","Industries","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","1992","200","Singapore dollar","1993","2005","89175200000",""
"Singapore","2.5","Industries","Plus: Taxes less Subsidies on products","D.21-D.31","1992","1000","Singapore dollar","2008","2010","8368800000",""
"Singapore","2.5","Industries","Plus: Taxes less Subsidies on products","D.21-D.31","1992","1000","Singapore dollar","2008","2015","10529100000",""
"Singapore","2.5","Industries","Plus: Taxes less Subsidies on products","D.21-D.31","1992","200","Singapore dollar","1993","2005","5135000000",""
"Singapore","2.5","Industries","Plus: Taxes on products","D.21","1992","1000","Singapore dollar","2008","2010","8368800000",""
"Singapore","2.5","Industries","Plus: Taxes on products","D.21","1992","1000","Singapore dollar","2008","2015","10529100000",""
"Singapore","2.5","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","1992","1000","Singapore dollar","2008","2010","105276000000","12"
"Singapore","2.5","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","1992","1000","Singapore dollar","2008","2015","110923100000","12"
"Singapore","2.5","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","1992","200","Singapore dollar","1993","2005","94515800000",""
"Singapore","2.5","Industries","Agriculture, forestry and fishing","A","1991","1000","Singapore dollar","2008","2010","215600000","29"
"Singapore","2.5","Industries","Agriculture, forestry and fishing","A","1991","1000","Singapore dollar","2008","2015","217700000","29"
"Singapore","2.5","Industries","Agriculture, forestry and fishing","A","1991","200","Singapore dollar","1993","2005","209800000","29"
"Singapore","2.5","Industries","Manufacturing, mining and quarrying and other industrial activities","B+C+D+E","1991","1000","Singapore dollar","2008","2010","21086100000",""
"Singapore","2.5","Industries","Manufacturing, mining and quarrying and other industrial activities","B+C+D+E","1991","1000","Singapore dollar","2008","2015","23100300000",""
"Singapore","2.5","Industries","Manufacturing, mining and quarrying and other industrial activities","B+C+D+E","1991","200","Singapore dollar","1993","2005","23943200000",""
"Singapore","2.5","Industries","Manufacturing","C","1991","1000","Singapore dollar","2008","2010","19418500000",""
"Singapore","2.5","Industries","Manufacturing","C","1991","1000","Singapore dollar","2008","2015","21349400000",""
"Singapore","2.5","Industries","Manufacturing","C","1991","200","Singapore dollar","1993","2005","22574200000",""
"Singapore","2.5","Industries","Electricity, gas, steam and air conditioning supply","D","1991","1000","Singapore dollar","2008","2010","1667600000",""
"Singapore","2.5","Industries","Electricity, gas, steam and air conditioning supply","D","1991","1000","Singapore dollar","2008","2015","1818900000",""
"Singapore","2.5","Industries","Electricity, gas, steam and air conditioning supply","D","1991","200","Singapore dollar","1993","2005","1369000000",""
"Singapore","2.5","Industries","Construction","F","1991","1000","Singapore dollar","2008","2010","4276400000",""
"Singapore","2.5","Industries","Construction","F","1991","1000","Singapore dollar","2008","2015","4564100000",""
"Singapore","2.5","Industries","Construction","F","1991","200","Singapore dollar","1993","2005","3629200000",""
"Singapore","2.5","Industries","Wholesale and retail trade, transportation and storage, accommodation and food service activities","G+H+I","1991","1000","Singapore dollar","2008","2010","26944000000",""
"Singapore","2.5","Industries","Wholesale and retail trade, transportation and storage, accommodation and food service activities","G+H+I","1991","1000","Singapore dollar","2008","2015","24513200000",""
"Singapore","2.5","Industries","Wholesale and retail trade, transportation and storage, accommodation and food service activities","G+H+I","1991","200","Singapore dollar","1993","2005","23479000000",""
"Singapore","2.5","Industries","Wholesale and retail trade; repair of motor vehicles and motorcycles","G","1991","1000","Singapore dollar","2008","2010","13961500000",""
"Singapore","2.5","Industries","Wholesale and retail trade; repair of motor vehicles and motorcycles","G","1991","1000","Singapore dollar","2008","2015","11449900000",""
"Singapore","2.5","Industries","Wholesale and retail trade; repair of motor vehicles and motorcycles","G","1991","200","Singapore dollar","1993","2005","11296400000",""
"Singapore","2.5","Industries","Transportation and storage","H","1991","1000","Singapore dollar","2008","2010","10123800000",""
"Singapore","2.5","Industries","Transportation and storage","H","1991","1000","Singapore dollar","2008","2015","10209700000",""
"Singapore","2.5","Industries","Transportation and storage","H","1991","200","Singapore dollar","1993","2005","9598900000",""
"Singapore","2.5","Industries","Accommodation and food service activities","I","1991","1000","Singapore dollar","2008","2010","2858700000",""
"Singapore","2.5","Industries","Accommodation and food service activities","I","1991","1000","Singapore dollar","2008","2015","3578800000",""
"Singapore","2.5","Industries","Accommodation and food service activities","I","1991","200","Singapore dollar","1993","2005","2583700000",""
"Singapore","2.5","Industries","Information and communication","J","1991","1000","Singapore dollar","2008","2010","1491500000",""
"Singapore","2.5","Industries","Information and communication","J","1991","1000","Singapore dollar","2008","2015","1642600000",""
"Singapore","2.5","Industries","Information and communication","J","1991","200","Singapore dollar","1993","2005","1427800000",""
"Singapore","2.5","Industries","Financial and insurance activities","K","1991","1000","Singapore dollar","2008","2010","9377800000",""
"Singapore","2.5","Industries","Financial and insurance activities","K","1991","1000","Singapore dollar","2008","2015","9651700000",""
"Singapore","2.5","Industries","Financial and insurance activities","K","1991","200","Singapore dollar","1993","2005","9340400000",""
"Singapore","2.5","Industries","Real estate activities","L","1991","1000","Singapore dollar","2008","2010","13168500000","31"
"Singapore","2.5","Industries","Real estate activities","L","1991","200","Singapore dollar","1993","2005","10462300000","31"
"Singapore","2.5","Industries","Other service activities","R+S+T","1991","1000","Singapore dollar","2008","2010","16570600000",""
"Singapore","2.5","Industries","Other service activities","R+S+T","1991","200","Singapore dollar","1993","2005","12253300000",""
"Singapore","2.5","Industries","Other service activities","S","1991","1000","Singapore dollar","2008","2010","10336500000","32"
"Singapore","2.5","Industries","Other service activities","S","1991","200","Singapore dollar","1993","2005","8777800000","32"
"Singapore","2.5","Industries","Private households with employed persons","T","1991","1000","Singapore dollar","2008","2010","6234100000","33"
"Singapore","2.5","Industries","Private households with employed persons","T","1991","200","Singapore dollar","1993","2005","3475500000","33"
"Singapore","2.5","Industries","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","1991","1000","Singapore dollar","2008","2010","91158200000",""
"Singapore","2.5","Industries","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","1991","1000","Singapore dollar","2008","2015","95229000000",""
"Singapore","2.5","Industries","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","1991","200","Singapore dollar","1993","2005","83390700000",""
"Singapore","2.5","Industries","Plus: Taxes less Subsidies on products","D.21-D.31","1991","1000","Singapore dollar","2008","2010","7670300000",""
"Singapore","2.5","Industries","Plus: Taxes less Subsidies on products","D.21-D.31","1991","1000","Singapore dollar","2008","2015","9650300000",""
"Singapore","2.5","Industries","Plus: Taxes less Subsidies on products","D.21-D.31","1991","200","Singapore dollar","1993","2005","4706500000",""
"Singapore","2.5","Industries","Plus: Taxes on products","D.21","1991","1000","Singapore dollar","2008","2010","7670300000",""
"Singapore","2.5","Industries","Plus: Taxes on products","D.21","1991","1000","Singapore dollar","2008","2015","9650300000",""
"Singapore","2.5","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","1991","1000","Singapore dollar","2008","2010","98308300000","12"
"Singapore","2.5","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","1991","1000","Singapore dollar","2008","2015","104016600000","12"
"Singapore","2.5","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","1991","200","Singapore dollar","1993","2005","88306900000",""
"Singapore","2.5","Industries","Agriculture, forestry and fishing","A","1990","1000","Singapore dollar","2008","2010","235100000","29"
"Singapore","2.5","Industries","Agriculture, forestry and fishing","A","1990","1000","Singapore dollar","2008","2015","237500000","29"
"Singapore","2.5","Industries","Agriculture, forestry and fishing","A","1990","200","Singapore dollar","1993","2005","229000000","29"
"Singapore","2.5","Industries","Manufacturing, mining and quarrying and other industrial activities","B+C+D+E","1990","1000","Singapore dollar","2008","2010","19982000000",""
"Singapore","2.5","Industries","Manufacturing, mining and quarrying and other industrial activities","B+C+D+E","1990","1000","Singapore dollar","2008","2015","21892300000",""
"Singapore","2.5","Industries","Manufacturing, mining and quarrying and other industrial activities","B+C+D+E","1990","200","Singapore dollar","1993","2005","22689000000",""
"Singapore","2.5","Industries","Manufacturing","C","1990","1000","Singapore dollar","2008","2010","18416300000",""
"Singapore","2.5","Industries","Manufacturing","C","1990","1000","Singapore dollar","2008","2015","20247500000",""
"Singapore","2.5","Industries","Manufacturing","C","1990","200","Singapore dollar","1993","2005","21403600000",""
"Singapore","2.5","Industries","Electricity, gas, steam and air conditioning supply","D","1990","1000","Singapore dollar","2008","2010","1565700000",""
"Singapore","2.5","Industries","Electricity, gas, steam and air conditioning supply","D","1990","1000","Singapore dollar","2008","2015","1707800000",""
"Singapore","2.5","Industries","Electricity, gas, steam and air conditioning supply","D","1990","200","Singapore dollar","1993","2005","1285400000",""
"Singapore","2.5","Industries","Construction","F","1990","1000","Singapore dollar","2008","2010","3624200000",""
"Singapore","2.5","Industries","Construction","F","1990","1000","Singapore dollar","2008","2015","3868000000",""
"Singapore","2.5","Industries","Construction","F","1990","200","Singapore dollar","1993","2005","3075700000",""
"Singapore","2.5","Industries","Wholesale and retail trade, transportation and storage, accommodation and food service activities","G+H+I","1990","1000","Singapore dollar","2008","2010","25028800000",""
"Singapore","2.5","Industries","Wholesale and retail trade, transportation and storage, accommodation and food service activities","G+H+I","1990","1000","Singapore dollar","2008","2015","22822300000",""
"Singapore","2.5","Industries","Wholesale and retail trade, transportation and storage, accommodation and food service activities","G+H+I","1990","200","Singapore dollar","1993","2005","21850200000",""
"Singapore","2.5","Industries","Wholesale and retail trade; repair of motor vehicles and motorcycles","G","1990","1000","Singapore dollar","2008","2010","12660400000",""
"Singapore","2.5","Industries","Wholesale and retail trade; repair of motor vehicles and motorcycles","G","1990","1000","Singapore dollar","2008","2015","10382800000",""
"Singapore","2.5","Industries","Wholesale and retail trade; repair of motor vehicles and motorcycles","G","1990","200","Singapore dollar","1993","2005","10245900000",""
"Singapore","2.5","Industries","Transportation and storage","H","1990","1000","Singapore dollar","2008","2010","9522300000",""
"Singapore","2.5","Industries","Transportation and storage","H","1990","1000","Singapore dollar","2008","2015","9603100000",""
"Singapore","2.5","Industries","Transportation and storage","H","1990","200","Singapore dollar","1993","2005","9027900000",""
"Singapore","2.5","Industries","Accommodation and food service activities","I","1990","1000","Singapore dollar","2008","2010","2846100000",""
"Singapore","2.5","Industries","Accommodation and food service activities","I","1990","1000","Singapore dollar","2008","2015","3563100000",""
"Singapore","2.5","Industries","Accommodation and food service activities","I","1990","200","Singapore dollar","1993","2005","2576400000",""
"Singapore","2.5","Industries","Information and communication","J","1990","1000","Singapore dollar","2008","2010","1315300000",""
"Singapore","2.5","Industries","Information and communication","J","1990","1000","Singapore dollar","2008","2015","1448400000",""
"Singapore","2.5","Industries","Information and communication","J","1990","200","Singapore dollar","1993","2005","1259000000",""
"Singapore","2.5","Industries","Financial and insurance activities","K","1990","1000","Singapore dollar","2008","2010","8848100000",""
"Singapore","2.5","Industries","Financial and insurance activities","K","1990","1000","Singapore dollar","2008","2015","9106500000",""
"Singapore","2.5","Industries","Financial and insurance activities","K","1990","200","Singapore dollar","1993","2005","8902100000",""
"Singapore","2.5","Industries","Real estate activities","L","1990","1000","Singapore dollar","2008","2010","12289800000","31"
"Singapore","2.5","Industries","Real estate activities","L","1990","200","Singapore dollar","1993","2005","9867400000","31"
"Singapore","2.5","Industries","Other service activities","R+S+T","1990","1000","Singapore dollar","2008","2010","15794800000",""
"Singapore","2.5","Industries","Other service activities","R+S+T","1990","200","Singapore dollar","1993","2005","11605000000",""
"Singapore","2.5","Industries","Other service activities","S","1990","1000","Singapore dollar","2008","2010","9682800000","32"
"Singapore","2.5","Industries","Other service activities","S","1990","200","Singapore dollar","1993","2005","8197600000","32"
"Singapore","2.5","Industries","Private households with employed persons","T","1990","1000","Singapore dollar","2008","2010","6112000000","33"
"Singapore","2.5","Industries","Private households with employed persons","T","1990","200","Singapore dollar","1993","2005","3407400000","33"
"Singapore","2.5","Industries","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","1990","1000","Singapore dollar","2008","2010","85175000000",""
"Singapore","2.5","Industries","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","1990","1000","Singapore dollar","2008","2015","88977500000",""
"Singapore","2.5","Industries","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","1990","200","Singapore dollar","1993","2005","78070400000",""
"Singapore","2.5","Industries","Plus: Taxes less Subsidies on products","D.21-D.31","1990","1000","Singapore dollar","2008","2010","7690100000",""
"Singapore","2.5","Industries","Plus: Taxes less Subsidies on products","D.21-D.31","1990","1000","Singapore dollar","2008","2015","9675200000",""
"Singapore","2.5","Industries","Plus: Taxes less Subsidies on products","D.21-D.31","1990","200","Singapore dollar","1993","2005","4718700000",""
"Singapore","2.5","Industries","Plus: Taxes on products","D.21","1990","1000","Singapore dollar","2008","2010","7690100000",""
"Singapore","2.5","Industries","Plus: Taxes on products","D.21","1990","1000","Singapore dollar","2008","2015","9675200000",""
"Singapore","2.5","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","1990","1000","Singapore dollar","2008","2010","92146400000","12"
"Singapore","2.5","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","1990","1000","Singapore dollar","2008","2015","97495700000","12"
"Singapore","2.5","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","1990","200","Singapore dollar","1993","2005","82928400000",""
"Singapore","2.5","Industries","Agriculture, forestry and fishing","A","1989","1000","Singapore dollar","2008","2010","256100000","29"
"Singapore","2.5","Industries","Agriculture, forestry and fishing","A","1989","1000","Singapore dollar","2008","2015","258700000","29"
"Singapore","2.5","Industries","Agriculture, forestry and fishing","A","1989","200","Singapore dollar","1993","2005","249600000","29"
"Singapore","2.5","Industries","Manufacturing, mining and quarrying and other industrial activities","B+C+D+E","1989","1000","Singapore dollar","2008","2010","18266600000",""
"Singapore","2.5","Industries","Manufacturing, mining and quarrying and other industrial activities","B+C+D+E","1989","1000","Singapore dollar","2008","2015","20011300000",""
"Singapore","2.5","Industries","Manufacturing, mining and quarrying and other industrial activities","B+C+D+E","1989","200","Singapore dollar","1993","2005","20716300000",""
"Singapore","2.5","Industries","Manufacturing","C","1989","1000","Singapore dollar","2008","2010","16819100000",""
"Singapore","2.5","Industries","Manufacturing","C","1989","1000","Singapore dollar","2008","2015","18491500000",""
"Singapore","2.5","Industries","Manufacturing","C","1989","200","Singapore dollar","1993","2005","19527700000",""
"Singapore","2.5","Industries","Electricity, gas, steam and air conditioning supply","D","1989","1000","Singapore dollar","2008","2010","1447500000",""
"Singapore","2.5","Industries","Electricity, gas, steam and air conditioning supply","D","1989","1000","Singapore dollar","2008","2015","1578900000",""
"Singapore","2.5","Industries","Electricity, gas, steam and air conditioning supply","D","1989","200","Singapore dollar","1993","2005","1188600000",""
"Singapore","2.5","Industries","Construction","F","1989","1000","Singapore dollar","2008","2010","3368700000",""
"Singapore","2.5","Industries","Construction","F","1989","1000","Singapore dollar","2008","2015","3595300000",""
"Singapore","2.5","Industries","Construction","F","1989","200","Singapore dollar","1993","2005","2859100000",""
"Singapore","2.5","Industries","Wholesale and retail trade, transportation and storage, accommodation and food service activities","G+H+I","1989","1000","Singapore dollar","2008","2010","22901800000",""
"Singapore","2.5","Industries","Wholesale and retail trade, transportation and storage, accommodation and food service activities","G+H+I","1989","1000","Singapore dollar","2008","2015","20933600000",""
"Singapore","2.5","Industries","Wholesale and retail trade, transportation and storage, accommodation and food service activities","G+H+I","1989","200","Singapore dollar","1993","2005","20024900000",""
"Singapore","2.5","Industries","Wholesale and retail trade; repair of motor vehicles and motorcycles","G","1989","1000","Singapore dollar","2008","2010","11362000000",""
"Singapore","2.5","Industries","Wholesale and retail trade; repair of motor vehicles and motorcycles","G","1989","1000","Singapore dollar","2008","2015","9317900000",""
"Singapore","2.5","Industries","Wholesale and retail trade; repair of motor vehicles and motorcycles","G","1989","200","Singapore dollar","1993","2005","9195100000",""
"Singapore","2.5","Industries","Transportation and storage","H","1989","1000","Singapore dollar","2008","2010","8771600000",""
"Singapore","2.5","Industries","Transportation and storage","H","1989","1000","Singapore dollar","2008","2015","8845900000",""
"Singapore","2.5","Industries","Transportation and storage","H","1989","200","Singapore dollar","1993","2005","8323100000",""
"Singapore","2.5","Industries","Accommodation and food service activities","I","1989","1000","Singapore dollar","2008","2010","2768200000",""
"Singapore","2.5","Industries","Accommodation and food service activities","I","1989","1000","Singapore dollar","2008","2015","3465500000",""
"Singapore","2.5","Industries","Accommodation and food service activities","I","1989","200","Singapore dollar","1993","2005","2506700000",""
"Singapore","2.5","Industries","Information and communication","J","1989","1000","Singapore dollar","2008","2010","1153700000",""
"Singapore","2.5","Industries","Information and communication","J","1989","1000","Singapore dollar","2008","2015","1270600000",""
"Singapore","2.5","Industries","Information and communication","J","1989","200","Singapore dollar","1993","2005","1107800000",""
"Singapore","2.5","Industries","Financial and insurance activities","K","1989","1000","Singapore dollar","2008","2010","7289500000",""
"Singapore","2.5","Industries","Financial and insurance activities","K","1989","1000","Singapore dollar","2008","2015","7502400000",""
"Singapore","2.5","Industries","Financial and insurance activities","K","1989","200","Singapore dollar","1993","2005","7332400000",""
"Singapore","2.5","Industries","Real estate activities","L","1989","1000","Singapore dollar","2008","2010","11586000000","31"
"Singapore","2.5","Industries","Real estate activities","L","1989","200","Singapore dollar","1993","2005","9298000000","31"
"Singapore","2.5","Industries","Other service activities","R+S+T","1989","1000","Singapore dollar","2008","2010","15034500000",""
"Singapore","2.5","Industries","Other service activities","R+S+T","1989","200","Singapore dollar","1993","2005","10971800000",""
"Singapore","2.5","Industries","Other service activities","S","1989","1000","Singapore dollar","2008","2010","8946500000","32"
"Singapore","2.5","Industries","Other service activities","S","1989","200","Singapore dollar","1993","2005","7577800000","32"
"Singapore","2.5","Industries","Private households with employed persons","T","1989","1000","Singapore dollar","2008","2010","6088000000","33"
"Singapore","2.5","Industries","Private households with employed persons","T","1989","200","Singapore dollar","1993","2005","3394000000","33"
"Singapore","2.5","Industries","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","1989","1000","Singapore dollar","2008","2010","77319800000",""
"Singapore","2.5","Industries","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","1989","1000","Singapore dollar","2008","2015","80921100000",""
"Singapore","2.5","Industries","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","1989","200","Singapore dollar","1993","2005","70828700000",""
"Singapore","2.5","Industries","Plus: Taxes less Subsidies on products","D.21-D.31","1989","1000","Singapore dollar","2008","2010","7163200000",""
"Singapore","2.5","Industries","Plus: Taxes less Subsidies on products","D.21-D.31","1989","1000","Singapore dollar","2008","2015","9012300000",""
"Singapore","2.5","Industries","Plus: Taxes less Subsidies on products","D.21-D.31","1989","200","Singapore dollar","1993","2005","4395200000",""
"Singapore","2.5","Industries","Plus: Taxes on products","D.21","1989","1000","Singapore dollar","2008","2010","7163200000",""
"Singapore","2.5","Industries","Plus: Taxes on products","D.21","1989","1000","Singapore dollar","2008","2015","9012300000",""
"Singapore","2.5","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","1989","1000","Singapore dollar","2008","2010","83735800000","12"
"Singapore","2.5","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","1989","1000","Singapore dollar","2008","2015","88777000000","12"
"Singapore","2.5","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","1989","200","Singapore dollar","1993","2005","75316500000",""
"Suriname","2.5","Industries","Agriculture, forestry and fishing","A","2022","1000","Suriname dollar","2008","2015","1034778000",""
"Suriname","2.5","Industries","Manufacturing, mining and quarrying and other industrial activities","B+C+D+E","2022","1000","Suriname dollar","2008","2015","2740909000",""
"Suriname","2.5","Industries","Mining and quarrying","B","2022","1000","Suriname dollar","2008","2015","362564000",""
"Suriname","2.5","Industries","Manufacturing","C","2022","1000","Suriname dollar","2008","2015","2098265000",""
"Suriname","2.5","Industries","Electricity, gas, steam and air conditioning supply","D","2022","1000","Suriname dollar","2008","2015","257860000",""
"Suriname","2.5","Industries","Water supply; sewerage, waste management and remediation activities","E","2022","1000","Suriname dollar","2008","2015","22220000",""
"Suriname","2.5","Industries","Construction","F","2022","1000","Suriname dollar","2008","2015","985911000",""
"Suriname","2.5","Industries","Wholesale and retail trade, transportation and storage, accommodation and food service activities","G+H+I","2022","1000","Suriname dollar","2008","2015","3512846000",""
"Suriname","2.5","Industries","Wholesale and retail trade; repair of motor vehicles and motorcycles","G","2022","1000","Suriname dollar","2008","2015","2687829000",""
"Suriname","2.5","Industries","Transportation and storage","H","2022","1000","Suriname dollar","2008","2015","522732000",""
"Suriname","2.5","Industries","Accommodation and food service activities","I","2022","1000","Suriname dollar","2008","2015","302285000",""
"Suriname","2.5","Industries","Information and communication","J","2022","1000","Suriname dollar","2008","2015","1429510000",""
"Suriname","2.5","Industries","Financial and insurance activities","K","2022","1000","Suriname dollar","2008","2015","1014863000",""
"Suriname","2.5","Industries","Real estate activities","L","2022","1000","Suriname dollar","2008","2015","986246000",""
"Suriname","2.5","Industries","Professional, scientific, technical, administrative and support service activities","M+N","2022","1000","Suriname dollar","2008","2015","254523000",""
"Suriname","2.5","Industries","Professional, scientific and technical activities","M","2022","1000","Suriname dollar","2008","2015","254523000","16"
"Suriname","2.5","Industries","Public administration and defence, education, human health and social work activities","O+P+Q","2022","1000","Suriname dollar","2008","2015","1719903000",""
"Suriname","2.5","Industries","Public administration and defence; compulsory social security","O","2022","1000","Suriname dollar","2008","2015","1140451000",""
"Suriname","2.5","Industries","Education","P","2022","1000","Suriname dollar","2008","2015","177273000",""
"Suriname","2.5","Industries","Human health and social work activities","Q","2022","1000","Suriname dollar","2008","2015","402179000",""
"Suriname","2.5","Industries","Other service activities","R+S+T","2022","1000","Suriname dollar","2008","2015","220098000",""
"Suriname","2.5","Industries","Other service activities","S","2022","1000","Suriname dollar","2008","2015","220098000","34"
"Suriname","2.5","Industries","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2022","1000","Suriname dollar","2008","2015","13899587000",""
"Suriname","2.5","Industries","Plus: Taxes less Subsidies on products","D.21-D.31","2022","1000","Suriname dollar","2008","2015","1181639000",""
"Suriname","2.5","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","2022","1000","Suriname dollar","2008","2015","15081226000",""
"Suriname","2.5","Industries","Agriculture, forestry and fishing","A","2021","1000","Suriname dollar","2008","2015","1051756000",""
"Suriname","2.5","Industries","Manufacturing, mining and quarrying and other industrial activities","B+C+D+E","2021","1000","Suriname dollar","2008","2015","2685813000",""
"Suriname","2.5","Industries","Mining and quarrying","B","2021","1000","Suriname dollar","2008","2015","353137000",""
"Suriname","2.5","Industries","Manufacturing","C","2021","1000","Suriname dollar","2008","2015","2060372000",""
"Suriname","2.5","Industries","Electricity, gas, steam and air conditioning supply","D","2021","1000","Suriname dollar","2008","2015","251982000",""
"Suriname","2.5","Industries","Water supply; sewerage, waste management and remediation activities","E","2021","1000","Suriname dollar","2008","2015","20322000",""
"Suriname","2.5","Industries","Construction","F","2021","1000","Suriname dollar","2008","2015","930562000",""
"Suriname","2.5","Industries","Wholesale and retail trade, transportation and storage, accommodation and food service activities","G+H+I","2021","1000","Suriname dollar","2008","2015","3411280000",""
